sku_id,date,units_sold,rf_forecast,gbr_forecast,seasonal_naive_forecast
SKU01293,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01295,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01297,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01303,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01304,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01315,2025-04-06,0,0.0034421809045986863,0.06547102028169169,0.0
SKU01317,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01329,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01332,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01341,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01343,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01345,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01352,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01357,2025-04-06,0,0.10175669169019157,0.06477176643236725,0.0
SKU01359,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01363,2025-04-06,0,0.9515714285714284,0.15776800650182624,3.0
SKU01371,2025-04-06,0,0.19104065778853907,0.1699742507290358,0.0
SKU01373,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01377,2025-04-06,0,0.008949925208030724,0.06601395427764273,0.0
SKU01387,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01404,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01410,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01414,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01418,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01420,2025-04-06,1,0.009112065444831355,0.06547102028169169,0.0
SKU01434,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU01435,2025-04-06,3,0.005343695031851666,0.06547102028169169,0.0
SKU01438,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01440,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01443,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01453,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01456,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01466,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01468,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU01469,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01482,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01485,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01489,2025-04-06,2,0.003129914766542673,0.060193050673881934,0.0
SKU01491,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01507,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01510,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01530,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01547,2025-04-06,0,0.005343695031851666,0.06547102028169169,0.0
SKU01549,2025-04-06,0,0.0034576137496679146,0.06595581840297789,0.0
SKU01552,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01556,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01557,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01576,2025-04-06,0,0.2436208518137498,0.16164501669250886,4.0
SKU01578,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01590,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01595,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01600,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01601,2025-04-06,0,0.003129914766542673,0.060193050673881934,0.0
SKU01603,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01613,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01631,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01635,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01641,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01660,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01662,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01667,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01671,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01672,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01677,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01682,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01683,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01685,2025-04-06,0,0.03197728424333517,0.10402145411795795,0.0
SKU01688,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01704,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01707,2025-04-06,0,0.003129914766542673,0.060193050673881934,0.0
SKU01723,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01731,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01743,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01746,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01756,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01760,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01764,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU01767,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01771,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01775,2025-04-06,0,0.8682391774891777,0.6441412137882382,3.0
SKU01783,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01784,2025-04-06,3,0.053678320796683415,0.05274213959539572,0.0
SKU01785,2025-04-06,3,1.3901034773423355,1.845509438379533,0.0
SKU01811,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01813,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01819,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01830,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01833,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01837,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01840,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01843,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01864,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01884,2025-04-06,0,0.01348917743315063,0.06595581840297789,0.0
SKU01890,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01902,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01904,2025-04-06,0,0.10175669169019157,0.06477176643236725,0.0
SKU01926,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01931,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01938,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01941,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01953,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01956,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01958,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01962,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01968,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU01982,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01987,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01988,2025-04-06,0,0.009112065444831355,0.06547102028169169,0.0
SKU01990,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU01993,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02015,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02016,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02027,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02033,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02046,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02047,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02050,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02052,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02065,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02071,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02074,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02077,2025-04-06,4,0.053678320796683415,0.05274213959539572,0.0
SKU02079,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02083,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02109,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02130,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02132,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02141,2025-04-06,1,0.21295598006644517,0.13108648636017514,2.0
SKU02144,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02167,2025-04-06,0,0.12184938232499207,0.13964828817609995,0.0
SKU02178,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02180,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02187,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02191,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02196,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02200,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02231,2025-04-06,0,0.005343695031851666,0.06547102028169169,0.0
SKU02239,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02247,2025-04-06,0,0.16589854005252616,0.14143078967107606,0.0
SKU02251,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02264,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02268,2025-04-06,0,0.01348917743315063,0.06595581840297789,0.0
SKU02270,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02275,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU02282,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02283,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02298,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02314,2025-04-06,0,0.04473952192057073,0.062105083175219726,2.0
SKU02317,2025-04-06,2,0.053678320796683415,0.05274213959539572,0.0
SKU02329,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02330,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02333,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02334,2025-04-06,1,0.053678320796683415,0.05274213959539572,0.0
SKU02335,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02340,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02346,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02353,2025-04-06,0,0.07788262733611573,0.06601395427764273,0.0
SKU02355,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02368,2025-04-06,0,0.2987936507936508,0.13108648636017514,2.0
SKU02372,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02398,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02401,2025-04-06,0,0.006180967901548533,0.06231952680162261,0.0
SKU02404,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02407,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02415,2025-04-06,0,0.03197728424333517,0.10402145411795795,0.0
SKU02416,2025-04-06,0,0.0034576137496679146,0.06595581840297789,0.0
SKU02420,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02433,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02434,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02442,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02449,2025-04-06,0,0.05166715712638105,0.06601395427764273,0.0
SKU02452,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02462,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02465,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02468,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02478,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02482,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02484,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02493,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02503,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02515,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02520,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02521,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02526,2025-04-06,0,0.053678320796683415,0.05274213959539572,0.0
SKU02529,2025-04-06,0,0.02636912398985699,0.060193050673881934,0.0
SKU02531,2025-04-06,0,0.0034421809045986863,0.06547102028169169,0.0
